127,Species,Gender,Colour,Different legs?,Leg colour,Missing track,Organic,Name tag,Flippy shirt
106,Deer,F,Maroon,N,,Drop,None,Poetic,N
87,Crocodile,F,Slate blue,N,,Trap,Throw,Poetic,N
122,Bear,M,Spooky purple,N,,Drop,Throw,Boardwalk,N
108,Cat,F,Amber,N,,Trap,Lure,Toonfest,N
137,Dog,M,Cream,Y,Royal blue,Trap,Sound,Wonky,N
110,Mouse,F,Emerald,N,,Trap,Throw,Western,N
107,Rabbit,F,Toonfest blue,N,,Trap,Throw,Whimsical,N
109,Mouse,F,Periwinkle,N,,Trap,Throw,Boardwalk,N
105,Bear,F,Brown,N,,Drop,Throw,Spooky,N
115,Rabbit,F,Toonfest pink,N,,Trap,Throw,Whimsical,N
105,Duck,F,Slate blue,N,,Drop,Throw,Spooky,N
132,Cat,M,Crimson,Y,Beige,Drop,Sound,Fancy,N
117,Cat,F,Peach,Y,Ice blue,Trap,Sound,Wonky,N
137,Cat,F,Cream,Y,Lavender,Trap,Sound,Triumphant,N
107,Dog,F,Spooky purple,N,,Trap,Throw,Wonky,N
116,Mouse,M,Sienna,N,,Drop,Lure,Western,N
106,Deer,F,Crimson,N,,Trap,None,Spooky,N
90,Cat,F,Light blue,N,,Lure,None,Poetic,N
87,Dog,M,Brown,N,,Trap,None,None,N
64,Rabbit,M,Blue,N,,Trap,None,Shivering,N
113,Cat,M,Bubblegum,Y,Purple,Toon-up,None,None,N
106,Cat,M,Spooky purple,N,,Trap,Throw,Spooky,N
97,Dog,M,Green,N,,Drop,None,Shivering,N
128,Cat,F,Brown,N,,Trap,Throw,Practical,N
109,Cat,F,Aqua,N,,Trap,None,Poetic,N
103,Deer,F,Red,N,,Trap,Toon-up,Shivering,Y
77,Crocodile,F,Maroon,N,,Drop,None,None,N
130,Rabbit,F,Red,N,,Trap,Drop,Fancy,N
72,Duck,M,Green,N,,Trap,None,Wonky,N
105,Dog,F,Emerald,N,,Drop,Toon-up,None,N
135,Rabbit,F,Brown,Y,Tan,Drop,Throw,Practical,N
82,Crocodile,M,Blue,Y,Aqua,Trap,None,Shivering,N
106,Dog,M,Mint green,N,,Trap,Throw,None,Y
85,Cat,M,Lime green,Y,Citrine,Toon-up,None,None,N
124,Cat,F,Purple,N,,Drop,Throw,Boardwalk,N
109,Mouse,F,Bright red,N,,Drop,Trap,None,N
69,Crocodile,M,Light blue,Y,Green,Trap,Throw,None,N
87,Monkey,M,Toonfest pink,N,,Trap,Lure,Toonfest,N
106,Deer,F,Royal blue,N,,Toon-up,None,None,N
64,Crocodile,F,Maroon,N,,Trap,Throw,None,N
114,Monkey,F,Brown,N,,Trap,Lure,Shivering,N
90,Mouse,F,Purple,N,,Drop,None,None,N
79,Duck,M,Bright red,N,,Trap,None,None,N
94,Mouse,F,Lavender,N,,Drop,None,None,N
71,Cat,M,Black,N,,Drop,Throw,None,Y
79,Rabbit,F,Orange,Y,Steel blue,Trap,Throw,Poetic,N
70,Cat,M,Green,N,,Drop,Throw,Spooky,N
120,Dog,M,Crimson,N,,Drop,Trap,Zany,N
109,Monkey,M,Coral,N,,Drop,Lure,Shivering,N
92,Dog,M,Blue,N,,Trap,Throw,None,Y
84,Mouse,M,Royal blue,N,,Drop,None,Member,N
84,Rabbit,M,Beige,N,,Drop,Throw,None,N
120,Mouse,F,Peach,N,,Drop,Sound,Toonfest,N
100,Dog,M,Green,N,,Drop,None,Shivering,N
108,Crocodile,M,Toonfest pink,N,,Trap,Lure,Poetic,N
103,Dog,M,Royal blue,N,,Drop,Lure,Poetic,N
108,Mouse,M,Light blue,N,,Trap,None,Poetic,N
109,Dog,M,Toonfest blue,N,,Drop,Throw,Shivering,N
106,Duck,F,Amber,N,,Trap,Throw,Whimsical,N
106,Deer,M,Cream,Y,Purple,Lure,None,None,N
79,Duck,F,Cream,Y,Green,Trap,None,None,N
134,Mouse,M,Bright red,N,,Trap,Throw,Practical,N
119,Mouse,F,Yellow,N,,Trap,Throw,None,N
122,Mouse,F,Yellow,N,,Trap,Throw,None,N
65,Dog,M,Emerald,Y,Orange,Drop,None,None,N
120,Cat,F,Light blue,N,,Trap,Drop,Wonky,N
111,Rabbit,F,Ice blue,Y,Purple,Lure,Throw,Wonky,N
100,Cat,F,Steel blue,N,,Toon-up,None,Poetic,Y
122,Cat,M,Light blue,N,,Trap,Throw,Zany,N
121,Cat,M,Black,N,,Drop,Throw,Practical,N
102,Mouse,F,Ice blue,N,,Trap,None,None,N
77,Duck,F,Aqua,N,,Trap,Throw,None,N
74,Dog,M,Blue,N,,Sound,Drop,Shivering,N
78,Dog,M,Blue,N,,Toon-up,Sound,Spooky,N
106,Monkey,F,Sea green,N,,Drop,Squirt,Poetic,N
111,Bear,F,Toonfest blue,N,,Drop,None,None,N
111,Cat,M,Slate blue,Y,Maroon,Lure,Throw,Silly,N
134,Cat,F,Pink,Y,Periwinkle,Toon-up,Sound,Fancy,N
94,Dog,F,Mint green,N,,Trap,Sound,Member,N
69,Mouse,M,Cream,N,,Toon-up,Throw,None,N
111,Monkey,F,Green,N,,Trap,Throw,None,N
122,Cat,M,Black,N,,Trap,Throw,Poetic,N
78,Bear,F,Tan,N,,Trap,None,Shivering,N
86,Cat,M,Yellow,N,,Drop,Throw,Poetic,N
110,Cat,F,Black,N,,Drop,Throw,Boardwalk,N
77,Cat,M,Black,N,,Lure,None,Action,N
65,Cat,F,Beige,N,,Trap,Squirt,None,N
96,Cat,M,Black,N,,Drop,None,Spooky,N
86,Dog,M,Crimson,N,,Drop,None,Whimsical,N
104,Deer,F,Purple,N,,Trap,Drop,None,N
125,Cat,M,Brown,N,,Lure,Trap,Western,N
96,Rabbit,M,Periwinkle,N,,Trap,Sound,None,N
66,Dog,M,Aqua,N,,Trap,None,None,N
107,Horse,M,Sea green,Y,Citrine,Sound,Lure,Boardwalk,N
132,Cat,M,Amber,N,,Trap,Throw,None,N
112,Mouse,F,Bubblegum,Y,Ice blue,Trap,Sound,Shivering,Y
85,Cat,F,Toonfest pink,N,,Lure,None,Silly,N
88,Mouse,F,Beige,N,,Drop,None,None,N
102,Rabbit,F,Ice blue,N,,Trap,None,Member,N
68,Dog,M,Coral,N,,Trap,Throw,None,N
102,Dog,F,Beige,N,,Drop,None,None,N
106,Crocodile,F,Sea green,N,,Trap,Drop,None,N
91,Pig,F,Periwinkle,N,,Drop,None,None,N
118,Duck,F,Cream,N,,Trap,Throw,Poetic,N
87,Mouse,F,Steel blue,N,,Trap,None,None,N
110,Cat,F,Mint green,N,,Drop,Throw,Silly,N
116,Crocodile,M,Mint green,N,,Drop,Throw,Poetic,N
110,Monkey,M,Pink,Y,Apricot,Trap,Drop,None,N
100,Dog,M,Yellow,N,,Drop,None,Poetic,N
66,Bear,M,Teal,N,,Drop,Lure,None,N
105,Rabbit,M,Steel blue,N,,Drop,Lure,None,N
102,Crocodile,M,Slate blue,N,,Trap,Lure,None,N
104,Cat,M,Purple,N,,Trap,Throw,None,N
122,Dog,M,Maroon,N,,Trap,None,Nautical,N
105,Cat,M,Beige,N,,Drop,Lure,Wonky,N
106,Duck,F,Aqua,N,,Drop,None,Boardwalk,N
71,Cat,M,Steel blue,N,,Drop,None,Western,N
70,Cat,M,Royal blue,N,,Toon-up,None,None,N
113,Horse,M,Orange,N,,Toon-up,Trap,None,N
112,Dog,M,Aqua,N,,Drop,Lure,Shivering,N
73,Rabbit,M,Steel blue,N,,Trap,None,None,N
112,Dog,M,Royal blue,N,,Trap,Lure,Spooky,N
69,Dog,M,Bright red,N,,Trap,None,None,N
75,Deer,F,Coral,N,,Trap,None,Poetic,N
102,Monkey,F,Toonfest pink,N,,Drop,None,None,N
83,Cat,M,Orange,N,,Trap,None,Member,N
118,Dog,F,Coral,N,,Drop,Sound,Poetic,N
137,Dog,M,Royal blue,Y,Light blue,Trap,Sound,Silly,N
109,Cat,F,Black,N,,Drop,Trap,Poetic,N
96,Mouse,F,Rose pink,N,,Trap,None,None,N
104,Duck,M,Toonfest blue,N,,Trap,None,Shivering,N
62,Dog,M,Bright red,N,,Sound,Throw,None,N
118,Dog,M,Coral,N,,Toon-up,Trap,Boardwalk,N
84,Dog,M,Beige,Y,Steel blue,Trap,None,None,N
133,Dog,M,Brown,N,,Trap,Lure,Poetic,N
104,Deer,F,Apricot,N,,Trap,Throw,Poetic,N
79,Duck,F,Amber,N,,Trap,None,None,N
103,Bear,M,Cream,N,,Trap,Sound,None,N
88,Rabbit,F,Pink,N,,Trap,None,None,N
77,Duck,F,Aqua,N,,Trap,Throw,None,N
93,Deer,F,Ice blue,N,,Trap,None,Member,N
66,Mouse,M,Tan,N,,Drop,None,None,N
96,Crocodile,F,Mint green,N,,Drop,None,None,N
96,Duck,M,Teal,Y,Rose pink,Drop,None,None,N
67,Rabbit,F,Slate blue,N,,Trap,None,None,N
106,Horse,M,Orange,N,,Trap,Drop,None,Y
110,Deer,F,Beige,N,,Trap,Drop,Poetic,N
104,Cat,M,Steel blue,Y,Ice blue,Drop,Throw,Poetic,Y
112,Dog,M,Aqua,N,,Trap,None,Toonfest,N
95,Rabbit,F,Cream,Y,Royal blue,Trap,Toon-up,Nautical,N
109,Deer,F,Purple,N,,Trap,Lure,Poetic,N
105,Bear,F,Aqua,N,,Trap,Lure,None,N
103,Mouse,M,Purple,N,,Trap,Throw,None,N
93,Cat,M,Toonfest blue,N,,Trap,Drop,None,N
66,Dog,M,Green,N,,Trap,None,Shivering,N
114,Mouse,M,Bright red,N,,Drop,Trap,Poetic,N
129,Cat,M,Brown,N,,Trap,Throw,Western,N
86,Crocodile,M,Green,N,,Toon-up,Throw,None,N
113,Duck,M,Citrine,N,,Trap,Throw,Whimsical,N
103,Deer,M,Crimson,N,,Trap,Lure,Poetic,N
80,Mouse,F,Peach,N,,Trap,Lure,Member,N
102,Cat,F,Aqua,N,,Drop,Lure,Shivering,N
110,Mouse,F,Toonfest pink,N,,Trap,Throw,Wonky,N
115,Dog,M,Brown,N,,Drop,Throw,Practical,N
123,Rabbit,F,Beige,N,,Drop,Throw,None,N
114,Crocodile,M,Emerald,N,,Drop,Throw,None,N
111,Bear,M,Ice blue,N,,Drop,Throw,Poetic,N
80,Cat,F,Amber,N,,Trap,Lure,None,N
97,Cat,F,Brown,N,,Drop,Toon-up,Shivering,N
102,Dog,M,Spooky purple,N,,Trap,None,Spooky,N
74,Mouse,F,Beige,N,,Trap,None,None,N
68,Cat,F,Black,N,,Drop,Squirt,Shivering,N
104,Cat,F,Cream,N,,Drop,None,Fancy,Y
93,Bear,M,Maroon,N,,Trap,Throw,None,N
115,Cat,M,Aqua,N,,Drop,Throw,Silly,N
74,Mouse,F,Light blue,N,,Trap,None,None,N
103,Cat,F,Black,N,,Trap,Sound,Poetic,N
71,Crocodile,F,Yellow,N,,Drop,Toon-up,None,N
84,Cat,F,Rose pink,N,,Drop,Lure,None,N
108,Rabbit,F,Ice blue,N,,Trap,Throw,Nautical,N
80,Horse,M,Brown,N,,Drop,None,Shivering,N
136,Cat,F,Ice blue,N,,Drop,Throw,Fancy,N
135,Cat,F,Black,N,,Drop,Throw,Fancy,N
134,Cat,F,Coral,N,,Trap,Throw,Fancy,N
118,Cat,M,Ice blue,N,,Drop,Throw,Poetic,N
118,Cat,M,Cream,N,,Drop,Throw,Fancy,N
116,Dog,F,Steel blue,N,,Drop,Throw,Whimsical,N
122,Duck,M,Amber,N,,Drop,Throw,None,N
116,Mouse,F,Bubblegum,N,,Trap,None,Member,N
82,Cat,F,Tan,N,,Trap,None,None,N
95,Cat,F,Ice blue,N,,Trap,None,None,N
123,Bear,M,Yellow,Y,Bright red,Drop,Sound,Zany,N
99,Cat,F,Brown,N,,Trap,Sound,Poetic,N
108,Cat,F,Steel blue,N,,Toon-up,Lure,Boardwalk,N
116,Bear,F,Aqua,N,,Trap,Throw,Practical,N
64,Rabbit,F,Coral,N,,Drop,None,Poetic,N
107,Deer,M,Green,Y,Dark green,Sound,Squirt,Member,N
121,Deer,F,Ice blue,Y,Mint green,Drop,Sound,Poetic,N
120,Deer,F,Coral,N,,Trap,None,Member,N
110,Bear,F,Coral,N,,Trap,None,Whimsical,N
68,Cat,M,Lime green,N,,Drop,None,Shivering,N
107,Bear,M,Blue,N,,Drop,Lure,Poetic,N
102,Dog,F,Apricot,N,,Drop,None,Poetic,N
104,Bear,M,Coral,N,,Toon-up,None,Poetic,N
132,Cat,M,Slate blue,Y,Rose pink,Toon-up,Throw,Fancy,N
109,Dog,M,Lime green,Y,Orange,Drop,None,None,N
62,Deer,F,Brown,N,,Drop,None,None,N
92,Rabbit,F,Citrine,N,,Toon-up,None,Boardwalk,Y
115,Dog,F,Beige,Y,Periwinkle,Drop,None,Silly,N
118,Cat,M,Rose pink,Y,Royal blue,Sound,Throw,Poetic,N
122,Rabbit,F,Red,N,,Toon-up,Throw,Spooky,N
105,Deer,F,Beige,N,,Toon-up,Throw,Wonky,N
110,Cat,F,Black,N,,Drop,Throw,Wonky,N
104,Pig,M,Bright red,Y,Yellow,Trap,None,None,N
77,Mouse,M,Blue,Y,Aqua,Trap,None,Member,N
63,Dog,F,Teal,N,,Trap,Lure,None,N
83,Duck,M,Cream,N,,Lure,Sound,Toonfest,Y
112,Dog,M,Tan,N,,Drop,None,Western,N
106,Bear,F,Emerald,N,,Trap,None,Poetic,N
106,Cat,F,Pink,N,,Lure,Throw,Boardwalk,Y
72,Deer,M,Blue,N,,Drop,None,Shivering,N
80,Cat,F,Rose pink,N,,Lure,None,Poetic,N
84,Horse,F,Pink,N,,Trap,None,None,N
108,Rabbit,M,Steel blue,N,,Trap,Sound,Whimsical,N
106,Deer,F,Toonfest pink,N,,Drop,Throw,Spooky,N
110,Mouse,F,Ice blue,N,,Trap,Lure,Boardwalk,N
108,Dog,M,Steel blue,N,,Trap,Lure,Poetic,N
83,Horse,M,Brown,N,,Toon-up,None,None,N
64,Mouse,F,Coral,N,,Drop,Lure,None,N
104,Crocodile,F,Mint green,N,,Trap,None,Shivering,N
89,Cat,F,Royal blue,N,,Trap,None,Fancy,N
104,Dog,F,Beige,Y,Purple,Trap,None,Shivering,Y
106,Crocodile,M,Mint green,Y,Beige,Trap,None,Shivering,N
107,Pig,M,Crimson,N,,Trap,Throw,None,N
105,Deer,F,Steel blue,N,,Drop,None,Wonky,N
85,Duck,M,Aqua,Y,Periwinkle,Trap,Sound,Member,N
69,Bear,F,Ice blue,N,,Drop,None,None,N
65,Deer,F,Apricot,N,,Trap,None,None,N
108,Cat,F,Periwinkle,N,,Drop,Lure,Spooky,N
106,Rabbit,F,Toonfest blue,N,,Trap,Lure,Poetic,N
107,Rabbit,M,Steel blue,Y,Ice blue,Trap,Lure,None,N
103,Cat,F,Lime green,N,,Trap,None,None,N
87,Cat,F,Cream,N,,Trap,None,Shivering,N
87,Cat,M,Royal blue,N,,Drop,None,None,N
125,Dog,M,Brown,Y,Cream,Drop,Squirt,Boardwalk,N
108,Dog,F,Tan,N,,Trap,Lure,None,N
92,Cat,F,Red,N,,Drop,Lure,None,N
104,Monkey,M,Ice blue,N,,Sound,Throw,Action,N
97,Duck,M,Dark green,N,,Trap,Throw,Poetic,N
80,Mouse,F,Dark green,N,,Drop,None,None,N
120,Rabbit,F,Royal blue,N,,Trap,Lure,Poetic,N
69,Rabbit,F,Mint green,N,,Trap,None,None,N
82,Cat,F,Purple,N,,Drop,None,Shivering,N
109,Dog,F,Aqua,N,,Drop,Trap,None,N
89,Cat,F,Purple,N,,Drop,None,Poetic,N
69,Duck,F,Apricot,N,,Trap,None,None,N
106,Dog,M,Toonfest blue,N,,Drop,None,Poetic,N
96,Mouse,M,Royal blue,N,,Drop,Throw,None,N
96,Deer,F,Royal blue,N,,Toon-up,None,None,N
104,Cat,F,Steel blue,Y,Ice blue,Lure,Throw,Wonky,Y
120,Cat,F,Black,N,,Trap,Throw,Action,N
104,Cat,M,Steel blue,Y,Ice blue,Trap,Lure,Western,N
106,Monkey,M,Amber,Y,Bright red,Drop,Lure,Silly,N
105,Bear,F,Brown,N,,Trap,None,None,N
105,Dog,M,Green,N,,Trap,Lure,Shivering,N
102,Mouse,F,Lime green,N,,Trap,None,Poetic,N
116,Dog,M,Aqua,N,,Toon-up,Drop,Boardwalk,N
106,Bear,F,Beige,N,,Trap,None,Spooky,N
100,Monkey,M,Brown,N,,Drop,None,None,N
104,Deer,F,Crimson,N,,Trap,Sound,None,N
80,Horse,F,Pink,N,,Drop,Trap,None,N
99,Cat,F,Brown,N,,Trap,None,Shivering,N
111,Rabbit,F,Cream,N,,Trap,Throw,Poetic,N
127,Duck,M,Coral,Y,Bright red,Drop,None,Poetic,N
120,Cat,F,Pink,Y,Rose pink,Trap,Throw,Poetic,N
77,Mouse,F,Purple,N,,Trap,None,Wonky,N
78,Duck,M,Yellow,N,,Trap,None,None,N
101,Pig,F,Coral,N,,Drop,None,None,N
122,Rabbit,F,Lime green,N,,Trap,None,None,N
110,Duck,F,Peach,N,,Trap,Throw,Wonky,N
69,Cat,F,Purple,Y,Slate blue,Drop,None,Poetic,N
111,Dog,M,Royal blue,N,,Trap,None,Whimsical,Y
92,Cat,F,Red,N,,Drop,Lure,None,N
115,Bear,F,Bubblegum,N,,Drop,None,Shivering,N
103,Duck,M,Bright red,N,,Drop,Throw,None,N
118,Mouse,M,Bright red,N,,Toon-up,None,Nautical,N
115,Mouse,F,Ice blue,N,,Trap,Sound,Wonky,N
105,Cat,F,Black,N,,Lure,None,Fancy,Y
109,Mouse,M,Green,N,,Trap,Sound,Poetic,N
101,Cat,F,Black,N,,Drop,Lure,None,N
98,Cat,M,Slate blue,N,,Trap,Throw,None,N
97,Cat,F,Tan,N,,Trap,Lure,Poetic,N
108,Dog,M,Dark green,Y,Lime green,Drop,None,Boardwalk,N
116,Cat,F,Maroon,N,,Drop,Throw,Shivering,N
99,Cat,F,Maroon,N,,Drop,Throw,None,N
116,Cat,F,Spooky purple,N,,Drop,None,Poetic,Y
117,Rabbit,F,Bright red,N,,Lure,Sound,Wonky,N
104,Cat,F,Light blue,Y,Lime green,Trap,Sound,None,N
120,Monkey,M,Purple,N,,Trap,None,Toonfest,N
130,Dog,M,Lime green,Y,Green,Drop,Trap,Practical,Y
107,Cat,F,Black,N,,Drop,Throw,Wonky,N
80,Dog,M,Toonfest blue,N,,Lure,None,Poetic,N
122,Cat,M,Black,N,,Lure,Sound,Toonfest,N
104,Cat,M,Pink,N,,Sound,None,Poetic,N
133,Cat,M,Light blue,N,,Trap,Throw,Boardwalk,N
102,Dog,F,Brown,N,,Drop,Throw,Poetic,N
69,Deer,F,Aqua,N,,Trap,Squirt,Member,N
98,Deer,F,Bubblegum,N,,Trap,Lure,None,N
62,Horse,M,Coral,N,,Lure,None,None,N
124,Cat,M,Steel blue,N,,Drop,Trap,Whimsical,N
78,Dog,F,Blue,Y,Sea green,Lure,None,None,N
79,Cat,M,Emerald,N,,Trap,None,Member,N
102,Mouse,F,Sea green,Y,Aqua,Trap,None,Member,N
102,Deer,F,Red,N,,Trap,Throw,None,N
85,Bear,M,Emerald,N,,Drop,Throw,None,N
137,Duck,M,Toonfest blue,N,,Toon-up,Sound,Member,N
67,Deer,F,Peach,N,,Trap,None,None,N
119,Cat,F,Black,N,,Trap,Throw,None,N
79,Cat,F,Maroon,N,,Trap,Lure,None,N
91,Mouse,F,Purple,Y,Slate blue,Trap,None,Poetic,N
133,Mouse,F,Ice blue,N,,Drop,Throw,Fancy,N
85,Deer,F,Ice blue,N,,Drop,None,Shivering,N
104,Cat,F,Royal blue,N,,Drop,Trap,Shivering,N
86,Mouse,F,Brown,N,,Trap,None,Poetic,N
81,Duck,F,Apricot,N,,Drop,None,Poetic,N
109,Cat,M,Periwinkle,N,,Drop,None,None,N
108,Rabbit,F,Periwinkle,N,,Trap,None,Silly,N
115,Duck,F,Sea green,N,,Trap,Throw,Wonky,N
118,Cat,M,Black,N,,Toon-up,None,Action,N
108,Cat,F,Pink,N,,Trap,Throw,Wonky,N
103,Deer,F,Ice blue,N,,Trap,None,Member,N
135,Rabbit,F,Brown,Y,Tan,Drop,Throw,Practical,Y
106,Bear,F,White,N,,Trap,Throw,None,N
67,Dog,M,Aqua,N,,Trap,None,Shivering,N
108,Deer,F,Spooky purple,N,,Lure,Throw,Wonky,N
104,Dog,M,Purple,N,,Drop,Lure,Shivering,N
115,Crocodile,M,Bright red,N,,Trap,None,Boardwalk,N
70,Dog,F,Teal,N,,Trap,None,None,N
78,Bear,M,Blue,N,,Drop,None,Member,N
104,Cat,F,Beige,N,,Trap,None,None,N
135,Cat,F,Black,N,,Drop,None,Whimsical,Y
87,Dog,M,Green,N,,Drop,Throw,None,N
105,Bear,F,Brown,N,,Trap,Throw,Poetic,N
106,Dog,M,Aqua,N,,Drop,None,Nautical,N
128,Monkey,M,Rose pink,N,,Drop,Sound,Practical,N
133,Duck,M,Yellow,Y,Purple,Toon-up,Throw,Fancy,N
93,Cat,F,Black,N,,Trap,None,None,N
110,Cat,F,Ice blue,N,,Trap,Throw,Wonky,N
105,Deer,M,Teal,Y,Amber,Trap,None,Shivering,N
94,Mouse,F,Coral,N,,Drop,None,None,N
63,Cat,F,Beige,N,,Trap,None,None,N
104,Duck,M,Yellow,N,,Lure,Sound,Shivering,N
63,Crocodile,M,Green,N,,Drop,None,None,N
115,Bear,M,Ice blue,N,,Trap,Throw,Shivering,N
130,Dog,M,Steel blue,N,,Trap,Throw,None,N
116,Dog,F,Slate blue,N,,Drop,Throw,Spooky,N
97,Monkey,M,Blue,N,,Drop,Throw,Member,N
79,Rabbit,F,Beige,N,,Drop,None,None,N
103,Mouse,M,Orange,Y,Green,Drop,Trap,Poetic,N
75,Pug,M,Crimson,N,,Trap,None,None,N
120,Cat,F,Slate blue,N,,Lure,Throw,Spooky,N
132,Cat,M,Black,N,,Trap,Sound,Practical,Y
86,Duck,F,Mint green,Y,Sea green,Toon-up,Sound,Poetic,N
108,Cat,F,Ice blue,N,,Trap,None,None,N
85,Bear,F,Emerald,N,,Drop,Lure,None,N
75,Mouse,F,Ice blue,Y,Pink,Trap,Throw,None,N
106,Duck,F,Crimson,N,,Drop,Throw,Shivering,N
104,Mouse,F,Ice blue,N,,Trap,Throw,None,N
94,Mouse,F,Purple,N,,Trap,Lure,None,N
108,Dog,F,Toonfest pink,N,,Trap,None,Wonky,N
106,Crocodile,F,Pink,N,,Trap,Throw,Poetic,N
132,Deer,F,Red,N,,Drop,Throw,Poetic,N
103,Duck,M,Dark green,N,,Trap,Throw,Poetic,N
74,Deer,F,Rose pink,N,,Trap,None,None,N
137,Deer,M,Amber,N,,Drop,Throw,Triumphant,N
109,Cat,F,Royal blue,N,,Toon-up,Throw,Member,N
102,Cat,F,Steel blue,N,,Trap,Throw,None,N
69,Crocodile,M,Light blue,Y,Green,Trap,Throw,None,N
117,Deer,M,Light blue,N,,Drop,Throw,Western,N
128,Deer,M,Bright red,N,,Toon-up,Throw,Whimsical,N
84,Mouse,M,Orange,N,,Toon-up,None,Practical,N
96,Bear,M,Maroon,N,,Trap,None,Toonfest,N
132,Mouse,M,Slate blue,Y,Periwinkle,Drop,Sound,Fancy,N
87,Cat,F,Black,N,,Toon-up,Throw,Spooky,N
92,Bear,M,Aqua,N,,Trap,Throw,None,N
117,Bear,M,Toonfest blue,N,,Trap,None,Nautical,N
69,Dog,F,Spooky purple,N,,Trap,None,Spooky,N
70,Cat,M,Steel blue,N,,Trap,Sound,None,N
100,Rabbit,F,Aqua,N,,Trap,Lure,Member,N
66,Deer,F,Brown,N,,Drop,None,None,N
71,Rabbit,F,Amber,N,,Drop,None,None,N
70,Duck,M,Apricot,N,,Drop,None,Member,N
109,Mouse,M,Green,N,,Trap,Sound,Shivering,N
76,Monkey,M,Brown,N,,Trap,None,Shivering,N
70,Duck,F,Aqua,N,,Trap,None,None,N
65,Crocodile,F,Dark green,N,,Trap,Lure,None,N
75,Duck,M,Yellow,N,,Trap,None,None,N
64,Cat,M,Orange,N,,Trap,None,None,N
65,Dog,M,Cream,Y,Bubblegum,Toon-up,Trap,None,Y
111,Cat,F,Cream,N,,Trap,Lure,Wonky,N
65,Rabbit,F,Bright red,N,,Trap,None,Poetic,N
117,Duck,F,Spooky purple,N,,Drop,Throw,Toonfest,N
73,Bear,M,Sienna,N,,Toon-up,Throw,None,N
107,Dog,M,Brown,N,,Trap,Lure,Shivering,N
111,Monkey,M,Coral,N,,Trap,None,Silly,N
108,Deer,F,Mint green,N,,Trap,Throw,Wonky,N
128,Cat,F,Yellow,N,,Drop,None,Poetic,N
84,Rabbit,F,Yellow,N,,Trap,None,Poetic,N
106,Dog,M,Amber,N,,Trap,None,Member,N
67,Crocodile,M,Lime green,N,,Lure,None,None,N
103,Dog,M,Steel blue,N,,Drop,Lure,None,N
101,Mouse,M,Lime green,N,,Drop,None,Boardwalk,N
108,Mouse,F,Aqua,N,,Trap,Throw,None,N
74,Rabbit,F,Red,Y,Bright red,Drop,Toon-up,Shivering,N
117,Cat,F,Periwinkle,N,,Trap,Throw,Poetic,N
107,Rabbit,F,Light blue,N,,Lure,Throw,Nautical,N
106,Cat,M,Light blue,Y,Dark green,Trap,Throw,None,N
73,Mouse,M,Royal blue,N,,Drop,None,None,N
66,Pig,M,Royal blue,N,,Drop,None,Shivering,N
108,Pig,M,Orange,N,,Drop,Lure,None,N
73,Deer,F,Green,N,,Drop,None,Member,N
115,Cat,F,Black,N,,Drop,Throw,Spooky,N
119,Dog,M,Aqua,N,,Trap,Throw,Poetic,N
64,Crocodile,M,Bright red,N,,Drop,None,Member,N
96,Monkey,F,Pink,N,,Trap,Sound,None,N
105,Pig,F,Toonfest pink,N,,Trap,None,None,N
105,Cat,M,Black,N,,Drop,Throw,Spooky,N
125,Cat,F,Black,N,,Drop,Trap,Fancy,N
115,Dog,F,Toonfest blue,N,,Trap,Throw,Spooky,N
124,Pig,M,Yellow,N,,Drop,trap,Shivering,N
90,Cat,F,Light blue,N,,Lure,None,Poetic,N
105,Cat,F,Cream,N,,Drop,Throw,Zany,N
77,Dog,F,Peach,N,,Drop,None,Whimsical,N
75,Duck,M,Steel blue,N,,Lure,Trap,None,N
74,Pig,M,Purple,N,,Trap,None,None,N
125,Dog,M,Bright red,Y,Cream,Trap,Throw,Spooky,N
69,Rabbit,M,Emerald,N,,Drop,Lure,None,N
137,Cat,F,Coral,N,,Lure,Sound,Triumphant,N
118,Deer,M,Sienna,N,,Trap,Throw,Practical,N
126,Deer,M,Sienna,N,,Trap,Throw,Practical,N
115,Pig,F,Aqua,N,,Trap,None,Nautical,N
120,Cat,M,Royal blue,N,,Drop,None,Toonfest,N
120,Pig,M,Sea green,N,,Drop,Throw,None,N
113,Cat,F,Yellow,N,,Drop,Lure,Toonfest,N
69,Dog,M,Lime green,N,,Drop,None,None,N
82,Duck,M,Beige,Y,Orange,Drop,None,Silly,N
126,Dog,F,Beige,Y,Bright red,Toon-up,Throw,Boardwalk,N
105,Monkey,M,Coral,N,,Toon-up,None,Boardwalk,N
122,Cat,F,Apricot,N,,Trap,Throw,Poetic,N
75,Cat,F,Black,N,,Trap,None,None,N
76,Deer,M,Teal,N,,Trap,None,Boardwalk,N
135,Mouse,F,Pink,Y,Periwinkle,Trap,Sound,Zany,Y
112,Dog,M,Cream,Y,Light blue,Trap,Sound,Shivering,N
106,Horse,M,Toonfest pink,N,,Trap,Throw,Silly,N
106,Dog,M,Toonfest pink,N,,Drop,Throw,Silly,N
109,Mouse,M,Toonfest blue,N,,Drop,Throw,Silly,N
104,Duck,F,Brown,N,,Drop,Trap,None,N
107,Cat,F,Coral,N,,Trap,None,Zany,N
106,Bear,M,Toonfest blue,N,,Toon-up,Throw,Spooky,N
137,Cat,M,Periwinkle,Y,Cream,Lure,Sound,Practical,N
